Date_dt,Province,No_Deaths
2020-12-22,Manitoba,590
2020-12-22,New Brunswick,8
2020-12-22,Newfoundland and Labrador,4
2020-12-22,Northwest Territories,0
2020-12-22,Nova Scotia,65
2020-12-22,Nunavut,1
2020-12-22,Ontario,4207
2020-12-22,Prince Edward Island,0
2020-12-22,Quebec,7957
2020-12-22,Saskatchewan,125
2020-12-22,Yukon,1
2020-12-23,Alberta,890
2020-12-23,British Columbia,796
2020-12-23,Manitoba,605
2020-12-23,New Brunswick,8
2020-12-23,Newfoundland and Labrador,4
2020-12-23,Northwest Territories,0
2020-12-23,Nova Scotia,65
2020-12-23,Nunavut,1
2020-12-23,Ontario,4248
2020-12-23,Prince Edward Island,0
2020-12-23,Quebec,8003
2020-12-23,Saskatchewan,130
2020-12-23,Yukon,1
2020-12-24,Alberta,920
2020-12-24,British Columbia,808
2020-12-24,Manitoba,617
2020-12-24,New Brunswick,8
2020-12-24,Newfoundland and Labrador,4
2020-12-24,Northwest Territories,0
2020-12-24,Nova Scotia,65
2020-12-24,Nunavut,1
2020-12-24,Ontario,4303
2020-12-24,Prince Edward Island,0
2020-12-24,Quebec,8040
2020-12-24,Saskatchewan,134
2020-12-24,Yukon,1
2020-12-25,Alberta,938
2020-12-25,British Columbia,808
2020-12-25,Manitoba,617
2020-12-25,New Brunswick,8
2020-12-25,Newfoundland and Labrador,4
2020-12-25,Northwest Territories,0
2020-12-25,Nova Scotia,65
2020-12-25,Nunavut,1
2020-12-25,Ontario,4304
2020-12-25,Prince Edward Island,0
2020-12-25,Quebec,8085
2020-12-25,Saskatchewan,134
2020-12-25,Yukon,1
2020-12-26,Alberta,955
2020-12-26,British Columbia,808
2020-12-26,Manitoba,617
2020-12-26,New Brunswick,8
2020-12-26,Newfoundland and Labrador,4
2020-12-26,Northwest Territories,0
2020-12-26,Nova Scotia,65
2020-12-26,Nunavut,1
2020-12-26,Ontario,4327
2020-12-26,Prince Edward Island,0
2020-12-26,Quebec,8130
2020-12-26,Saskatchewan,134
2020-12-26,Yukon,1
2020-12-27,Alberta,982
2020-12-27,British Columbia,808
2020-12-27,Manitoba,645
2020-12-27,New Brunswick,8
2020-12-27,Newfoundland and Labrador,4
2020-12-27,Northwest Territories,0
2020-12-27,Nova Scotia,65
2020-12-27,Nunavut,1
2020-12-27,Ontario,4342
2020-12-27,Prince Edward Island,0
2020-12-27,Quebec,8173
2020-12-27,Saskatchewan,141
2020-12-27,Yukon,1
2020-12-28,Alberta,1002
2020-12-28,British Columbia,808
2020-12-28,Manitoba,654
2020-12-28,New Brunswick,8
2020-12-28,Newfoundland and Labrador,4
2020-12-28,Northwest Territories,0
2020-12-28,Nova Scotia,65
2020-12-28,Nunavut,1
2020-12-28,Ontario,4424
2020-12-28,Prince Edward Island,0
2020-12-28,Quebec,8219
2020-12-28,Saskatchewan,141
2020-12-28,Yukon,1
2020-12-29,Alberta,1028
2020-12-29,British Columbia,882
2020-12-29,Manitoba,659
2020-12-29,New Brunswick,8
2020-12-29,Newfoundland and Labrador,4
2020-12-29,Northwest Territories,0
2020-12-29,Nova Scotia,65
2020-12-29,Nunavut,1
2020-12-29,Ontario,4463
2020-12-29,Prince Edward Island,0
2020-12-29,Quebec,8265
2020-12-29,Saskatchewan,151
2020-12-29,Yukon,1
2020-12-30,Alberta,1046
2020-12-30,British Columbia,893
2020-12-30,Manitoba,661
2020-12-30,New Brunswick,8
2020-12-30,Newfoundland and Labrador,4
2020-12-30,Northwest Territories,0
2020-12-30,Nova Scotia,65
2020-12-30,Nunavut,1
2020-12-30,Ontario,4499
2020-12-30,Prince Edward Island,0
2020-12-30,Quebec,8317
2020-12-30,Saskatchewan,154
2020-12-30,Yukon,1
2020-12-31,Alberta,1046
2020-12-31,British Columbia,901
2020-12-31,Manitoba,667
2020-12-31,New Brunswick,9
2020-12-31,Newfoundland and Labrador,4
2020-12-31,Northwest Territories,0
2020-12-31,Nova Scotia,65
2020-12-31,Nunavut,1
2020-12-31,Ontario,4556
2020-12-31,Prince Edward Island,0
2020-12-31,Quebec,8356
2020-12-31,Saskatchewan,155
2020-12-31,Yukon,1
2021-01-01,Alberta,1046
2021-01-01,British Columbia,901
2021-01-01,Manitoba,667
2021-01-01,New Brunswick,9
2021-01-01,Newfoundland and Labrador,4
2021-01-01,Northwest Territories,0
2021-01-01,Nova Scotia,65
2021-01-01,Nunavut,1
2021-01-01,Ontario,4568
2021-01-01,Prince Edward Island,0
2021-01-01,Quebec,8388
2021-01-01,Saskatchewan,155
2021-01-01,Yukon,1
2021-01-02,Alberta,1046
2021-01-02,British Columbia,901
2021-01-02,Manitoba,678
2021-01-02,New Brunswick,9
2021-01-02,Newfoundland and Labrador,4
2021-01-02,Northwest Territories,0
2021-01-02,Nova Scotia,65
2021-01-02,Nunavut,1
2021-01-02,Ontario,4617
2021-01-02,Prince Edward Island,0
2021-01-02,Quebec,8433
2021-01-02,Saskatchewan,158
2021-01-02,Yukon,1
2021-01-03,Alberta,1046
2021-01-03,British Columbia,901
2021-01-03,Manitoba,683
2021-01-03,New Brunswick,9
2021-01-03,Newfoundland and Labrador,4
2021-01-03,Northwest Territories,0
2021-01-03,Nova Scotia,65
2021-01-03,Nunavut,1
2021-01-03,Ontario,4664
2021-01-03,Prince Edward Island,0
2021-01-03,Quebec,8473
2021-01-03,Saskatchewan,158
2021-01-03,Yukon,1
2021-01-04,Alberta,1142
2021-01-04,British Columbia,946
2021-01-04,Manitoba,688
2021-01-04,New Brunswick,9
2021-01-04,Newfoundland and Labrador,4
2021-01-04,Northwest Territories,0
2021-01-04,Nova Scotia,65
2021-01-04,Nunavut,1
2021-01-04,Ontario,4702
2021-01-04,Prince Edward Island,0
2021-01-04,Quebec,8528
2021-01-04,Saskatchewan,160
2021-01-04,Yukon,1
2021-01-05,Alberta,1168
2021-01-05,British Columbia,954
2021-01-05,Manitoba,695
2021-01-05,New Brunswick,9
2021-01-05,Newfoundland and Labrador,4
2021-01-05,Northwest Territories,0
2021-01-05,Nova Scotia,65
2021-01-05,Nunavut,1
2021-01-05,Ontario,4749
2021-01-05,Prince Edward Island,0
2021-01-05,Quebec,8577
2021-01-05,Saskatchewan,165
2021-01-05,Yukon,1
2021-01-06,Alberta,1193
2021-01-06,British Columbia,962
2021-01-06,Manitoba,705
2021-01-06,New Brunswick,9
2021-01-06,Newfoundland and Labrador,4
2021-01-06,Northwest Territories,0
2021-01-06,Nova Scotia,65
2021-01-06,Nunavut,1
2021-01-06,Ontario,4800
2021-01-06,Prince Edward Island,0
2021-01-06,Quebec,8624
2021-01-06,Saskatchewan,174
2021-01-06,Yukon,1
2021-01-07,Alberta,1217
2021-01-07,British Columbia,970
2021-01-07,Manitoba,717
2021-01-07,New Brunswick,9
2021-01-07,Newfoundland and Labrador,4
2021-01-07,Northwest Territories,0
2021-01-07,Nova Scotia,65
2021-01-07,Nunavut,1
2021-01-07,Ontario,4871
2021-01-07,Prince Edward Island,0
2021-01-07,Quebec,8671
2021-01-07,Saskatchewan,177
2021-01-07,Yukon,1
2021-01-08,Alberta,1241
2021-01-08,British Columbia,988
2021-01-08,Manitoba,726
2021-01-08,New Brunswick,9
2021-01-08,Newfoundland and Labrador,4
2021-01-08,Northwest Territories,0
2021-01-08,Nova Scotia,65
2021-01-08,Nunavut,1
2021-01-08,Ontario,4909
2021-01-08,Prince Edward Island,0
2021-01-08,Quebec,8717
2021-01-08,Saskatchewan,184
2021-01-08,Yukon,1
2021-01-09,Alberta,1272
2021-01-09,British Columbia,988
2021-01-09,Manitoba,733
2021-01-09,New Brunswick,9
2021-01-09,Newfoundland and Labrador,4
2021-01-09,Northwest Territories,0
2021-01-09,Nova Scotia,65
2021-01-09,Nunavut,1
2021-01-09,Ontario,4957
2021-01-09,Prince Edward Island,0
2021-01-09,Quebec,8762
2021-01-09,Saskatchewan,191
2021-01-09,Yukon,1
2021-01-10,Alberta,1284
2021-01-10,British Columbia,988
2021-01-10,Manitoba,738
2021-01-10,New Brunswick,9
2021-01-10,Newfoundland and Labrador,4
2021-01-10,Northwest Territories,0
2021-01-10,Nova Scotia,65
2021-01-10,Nunavut,1
2021-01-10,Ontario,4992
2021-01-10,Prince Edward Island,0
2021-01-10,Quebec,8800
2021-01-10,Saskatchewan,191
2021-01-10,Yukon,1
2021-01-11,Alberta,1307
2021-01-11,British Columbia,1010
2021-01-11,Manitoba,741
2021-01-11,New Brunswick,9
2021-01-11,Newfoundland and Labrador,4
2021-01-11,Northwest Territories,0
2021-01-11,Nova Scotia,65
2021-01-11,Nunavut,1
2021-01-11,Ontario,5021
2021-01-11,Prince Edward Island,0
2021-01-11,Quebec,8840
2021-01-11,Saskatchewan,199
2021-01-11,Yukon,1
2021-01-12,Alberta,1345
2021-01-12,British Columbia,1019
2021-01-12,Manitoba,748
2021-01-12,New Brunswick,11
2021-01-12,Newfoundland and Labrador,4
2021-01-12,Northwest Territories,0
2021-01-12,Nova Scotia,65
2021-01-12,Nunavut,1
2021-01-12,Ontario,5074
2021-01-12,Prince Edward Island,0
2021-01-12,Quebec,8886
2021-01-12,Saskatchewan,204
2021-01-12,Yukon,1
2021-01-13,Alberta,1368
2021-01-13,British Columbia,1031
2021-01-13,Manitoba,753
2021-01-13,New Brunswick,12
2021-01-13,Newfoundland and Labrador,4
2021-01-13,Northwest Territories,0
2021-01-13,Nova Scotia,65
2021-01-13,Nunavut,1
2021-01-13,Ontario,5147
2021-01-13,Prince Edward Island,0
2021-01-13,Quebec,8950
2021-01-13,Saskatchewan,206
2021-01-13,Yukon,1
2021-01-14,Alberta,1389
2021-01-14,British Columbia,1038
2021-01-14,Manitoba,755
2021-01-14,New Brunswick,12
2021-01-14,Newfoundland and Labrador,4
2021-01-14,Northwest Territories,0
2021-01-14,Nova Scotia,65
2021-01-14,Nunavut,1
2021-01-14,Ontario,5209
2021-01-14,Prince Edward Island,0
2021-01-14,Quebec,9005
2021-01-14,Saskatchewan,206
2021-01-14,Yukon,1
2021-01-15,Alberta,1402
2021-01-15,British Columbia,1047
2021-01-15,Manitoba,760
2021-01-15,New Brunswick,12
2021-01-15,Newfoundland and Labrador,4
2021-01-15,Northwest Territories,0
2021-01-15,Nova Scotia,65
2021-01-15,Nunavut,1
2021-01-15,Ontario,5302
2021-01-15,Prince Edward Island,0
2021-01-15,Quebec,9051
2021-01-15,Saskatchewan,210
2021-01-15,Yukon,1
2021-01-16,Alberta,1417
2021-01-16,British Columbia,1047
2021-01-16,Manitoba,761
2021-01-16,New Brunswick,12
2021-01-16,Newfoundland and Labrador,4
2021-01-16,Northwest Territories,0
2021-01-16,Nova Scotia,65
2021-01-16,Nunavut,1
2021-01-16,Ontario,5361
2021-01-16,Prince Edward Island,0
2021-01-16,Quebec,9096
2021-01-16,Saskatchewan,212
2021-01-16,Yukon,1
2021-01-17,Alberta,1436
2021-01-17,British Columbia,1047
2021-01-17,Manitoba,769
2021-01-17,New Brunswick,12
2021-01-17,Newfoundland and Labrador,4
2021-01-17,Northwest Territories,0
2021-01-17,Nova Scotia,65
2021-01-17,Nunavut,1
2021-01-17,Ontario,5418
2021-01-17,Prince Edward Island,0
2021-01-17,Quebec,9137
2021-01-17,Saskatchewan,215
2021-01-17,Yukon,1
2021-01-18,Alberta,1447
2021-01-18,British Columbia,1078
2021-01-18,Manitoba,773
2021-01-18,New Brunswick,12
2021-01-18,Newfoundland and Labrador,4
2021-01-18,Northwest Territories,0
2021-01-18,Nova Scotia,65
2021-01-18,Nunavut,1
2021-01-18,Ontario,5442
2021-01-18,Prince Edward Island,0
2021-01-18,Quebec,9188
2021-01-18,Saskatchewan,219
2021-01-18,Yukon,1
2021-01-19,Alberta,1463
2021-01-19,British Columbia,1090
2021-01-19,Manitoba,783
2021-01-19,New Brunswick,13
2021-01-19,Newfoundland and Labrador,4
2021-01-19,Northwest Territories,0
2021-01-19,Nova Scotia,65
2021-01-19,Nunavut,1
2021-01-19,Ontario,5501
2021-01-19,Prince Edward Island,0
2021-01-19,Quebec,9235
2021-01-19,Saskatchewan,225
2021-01-19,Yukon,1
2021-01-20,Alberta,1484
2021-01-20,British Columbia,1104
2021-01-20,Manitoba,788
2021-01-20,New Brunswick,13
2021-01-20,Newfoundland and Labrador,4
2021-01-20,Northwest Territories,0
2021-01-20,Nova Scotia,65
2021-01-20,Nunavut,1
2021-01-20,Ontario,5587
2021-01-20,Prince Edward Island,0
2021-01-20,Quebec,9293
2021-01-20,Saskatchewan,226
2021-01-20,Yukon,1
2021-01-21,Alberta,1500
2021-01-21,British Columbia,1119
2021-01-21,Manitoba,793
2021-01-21,New Brunswick,13
2021-01-21,Newfoundland and Labrador,4
2021-01-21,Northwest Territories,0
2021-01-21,Nova Scotia,65
2021-01-21,Nunavut,1
2021-01-21,Ontario,5632
2021-01-21,Prince Edward Island,0
2021-01-21,Quebec,9338
2021-01-21,Saskatchewan,239
2021-01-21,Yukon,1
2021-01-22,Alberta,1512
2021-01-22,British Columbia,1128
2021-01-22,Manitoba,795
2021-01-22,New Brunswick,13
2021-01-22,Newfoundland and Labrador,4
2021-01-22,Northwest Territories,0
2021-01-22,Nova Scotia,65
2021-01-22,Nunavut,1
2021-01-22,Ontario,5724
2021-01-22,Prince Edward Island,0
2021-01-22,Quebec,9396
2021-01-22,Saskatchewan,247
2021-01-22,Yukon,1
2021-01-23,Alberta,1525
2021-01-23,British Columbia,1128
2021-01-23,Manitoba,797
2021-01-23,New Brunswick,13
2021-01-23,Newfoundland and Labrador,4
2021-01-23,Northwest Territories,0
2021-01-23,Nova Scotia,65
2021-01-23,Nunavut,1
2021-01-23,Ontario,5764
2021-01-23,Prince Edward Island,0
2021-01-23,Quebec,9443
2021-01-23,Saskatchewan,250
2021-01-23,Yukon,1
2021-01-24,Alberta,1549
2021-01-24,British Columbia,1128
2021-01-24,Manitoba,799
2021-01-24,New Brunswick,13
2021-01-24,Newfoundland and Labrador,4
2021-01-24,Northwest Territories,0
2021-01-24,Nova Scotia,65
2021-01-24,Nunavut,1
2021-01-24,Ontario,5811
2021-01-24,Prince Edward Island,0
2021-01-24,Quebec,9494
2021-01-24,Saskatchewan,253
2021-01-24,Yukon,1
2021-01-25,Alberta,1574
2021-01-25,British Columbia,1154
2021-01-25,Manitoba,804
2021-01-25,New Brunswick,14
2021-01-25,Newfoundland and Labrador,4
2021-01-25,Northwest Territories,0
2021-01-25,Nova Scotia,65
2021-01-25,Nunavut,1
2021-01-25,Ontario,5854
2021-01-25,Prince Edward Island,0
2021-01-25,Quebec,9519
2021-01-25,Saskatchewan,254
2021-01-25,Yukon,1
2021-01-26,Alberta,1587
2021-01-26,British Columbia,1168
2021-01-26,Manitoba,809
2021-01-26,New Brunswick,14
2021-01-26,Newfoundland and Labrador,4
2021-01-26,Northwest Territories,0
2021-01-26,Nova Scotia,65
2021-01-26,Nunavut,1
2021-01-26,Ontario,5921
2021-01-26,Prince Edward Island,0
2021-01-26,Quebec,9553
2021-01-26,Saskatchewan,268
2021-01-26,Yukon,1
2021-01-27,Alberta,1599
2021-01-27,British Columbia,1172
2021-01-27,Manitoba,813
2021-01-27,New Brunswick,16
2021-01-27,Newfoundland and Labrador,4
2021-01-27,Northwest Territories,0
2021-01-27,Nova Scotia,65
2021-01-27,Nunavut,1
2021-01-27,Ontario,5978
2021-01-27,Prince Edward Island,0
2021-01-27,Quebec,9561
2021-01-27,Saskatchewan,268
2021-01-27,Yukon,1
2021-01-28,Alberta,1606
2021-01-28,British Columbia,1184
2021-01-28,Manitoba,821
2021-01-28,New Brunswick,16
2021-01-28,Newfoundland and Labrador,4
2021-01-28,Northwest Territories,0
2021-01-28,Nova Scotia,65
2021-01-28,Nunavut,1
2021-01-28,Ontario,6025
2021-01-28,Prince Edward Island,0
2021-01-28,Quebec,9667
2021-01-28,Saskatchewan,268
2021-01-28,Yukon,1
2021-01-29,Alberta,1620
2021-01-29,British Columbia,1189
2021-01-29,Manitoba,823
2021-01-29,New Brunswick,17
2021-01-29,Newfoundland and Labrador,4
2021-01-29,Northwest Territories,0
2021-01-29,Nova Scotia,65
2021-01-29,Nunavut,1
2021-01-29,Ontario,6095
2021-01-29,Prince Edward Island,0
2021-01-29,Quebec,9717
2021-01-29,Saskatchewan,268
2021-01-29,Yukon,1
2021-01-30,Alberta,1631
2021-01-30,British Columbia,1189
2021-01-30,Manitoba,825
2021-01-30,New Brunswick,18
2021-01-30,Newfoundland and Labrador,4
2021-01-30,Northwest Territories,0
2021-01-30,Nova Scotia,65
2021-01-30,Nunavut,1
2021-01-30,Ontario,6160
2021-01-30,Prince Edward Island,0
2021-01-30,Quebec,9763
2021-01-30,Saskatchewan,268
2021-01-30,Yukon,1
2021-01-31,Alberta,1639
2021-01-31,British Columbia,1189
2021-01-31,Manitoba,829
2021-01-31,New Brunswick,18
2021-01-31,Newfoundland and Labrador,4
2021-01-31,Northwest Territories,0
2021-01-31,Nova Scotia,65
2021-01-31,Nunavut,1
2021-01-31,Ontario,6196
2021-01-31,Prince Edward Island,0
2021-01-31,Quebec,9794
2021-01-31,Saskatchewan,268
2021-01-31,Yukon,1
